timestamp,Reference,Sensor A,Sensor B,Sensor C
2021-10-15 14:00:00,1.95616953675,1.817738247467896,1.7750777732647178,1.800673825250248
2021-10-15 15:00:00,2.2408152039166667,2.03343029225517,1.9063769114594564,2.0192698430393485
2021-10-15 16:00:00,2.241114655816667,2.01960393661937,1.9722970401970414,2.0185448934712773
2021-10-15 17:00:00,2.167033583,1.8836323146325382,1.9315359680200077,1.842143817829764
2021-10-15 18:00:00,2.0446908456333333,1.7970165451428637,1.8964641149958446,1.7186253156243847
2021-10-15 19:00:00,2.01166795555,1.799817231073347,1.8580696286505238,1.7107460689117833
2021-10-15 20:00:00,1.9830536628833333,1.8661445328131638,1.849024429505567,1.7629844334545455
2021-10-15 21:00:00,2.02484383915,1.744094135521647,1.9198224987129822,1.7534619365391138
2021-10-15 22:00:00,2.931550919916667,2.8832793420938714,3.1133854537092653,3.1702920987252843
2021-10-15 23:00:00,3.82415048895,4.426828518112724,4.709237902662571,4.657557991824834
2021-10-16 00:00:00,4.953949235216666,6.410026160233222,6.811936596947258,7.009514740066394
2021-10-16 01:00:00,5.2942097747,6.7572158024885605,6.850243820976675,7.262328252216936
2021-10-16 02:00:00,5.845068180966667,7.722785331802588,8.060351105914561,8.694051913031762
2021-10-16 03:00:00,4.836364455816667,5.962049572077723,6.30696257238309,6.528613525558878
2021-10-16 04:00:00,4.7956223612,5.8736366303713945,6.061208376159438,6.487695452081145
2021-10-16 05:00:00,4.0352141698,4.460332556252312,4.81573182472678,5.0215686386715745
2021-10-16 06:00:00,4.092226484316666,4.375244898485531,4.679264155812982,4.9000541379188896
2021-10-16 07:00:00,4.430207862116666,4.46163946208276,4.8553250076840175,4.99756136977828
2021-10-16 08:00:00,3.644895254366667,3.6002685846119866,3.952566586382604,3.9710044276778724
2021-10-16 09:00:00,3.021935485066667,2.4805365803557238,2.913140961447459,3.0199501733276866
2021-10-16 10:00:00,2.5539919826666666,2.100434725150491,2.3543963050566927,2.440594245148929
2021-10-16 11:00:00,2.6579683368333336,2.250530667219429,2.4159143482011287,2.540700975638316
2021-10-16 12:00:00,2.6532935599500003,2.076263629694392,2.3791979174804787,2.4886229653392156
2021-10-16 13:00:00,2.79144070315,2.186877898088779,2.411193897650342,2.56911515531864
2021-10-16 14:00:00,2.9047832472999997,2.1072567288747868,2.526106267319913,2.702137552038174
2021-10-16 15:00:00,3.028673152816667,2.1017179191993933,2.6238133367604504,2.745838453920736
2021-10-16 16:00:00,3.3724605702333332,2.3185819639928593,2.485494237386042,2.900901507107989
2021-10-16 17:00:00,3.6445126213833334,2.9951207036683485,3.338030743004554,3.2271128720093234
